age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,log_balance
38,management,single,tertiary,no,619,yes,no,unknown,6,jun,460,4,-1,0,unknown,yes,6.429719478039138
37,services,divorced,secondary,no,319,yes,no,unknown,6,jun,467,3,-1,0,unknown,yes,5.768320995793772
53,technician,married,secondary,no,480,no,no,unknown,6,jun,648,2,-1,0,unknown,yes,6.175867270105761
29,blue-collar,single,primary,no,213,yes,no,unknown,6,jun,2653,3,-1,0,unknown,yes,5.365976015021851
35,management,single,tertiary,no,68,no,no,unknown,6,jun,1085,1,-1,0,unknown,yes,4.23410650459726
28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,369,2,-1,0,unknown,yes,7.933438387627489
55,blue-collar,married,unknown,no,7561,no,no,unknown,6,jun,685,3,-1,0,unknown,yes,8.930890984450878
49,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,1055,10,-1,0,unknown,yes,
50,services,married,secondary,no,1595,no,no,unknown,9,jun,882,1,-1,0,unknown,yes,7.375255778009754
43,management,single,tertiary,no,1046,no,no,unknown,9,jun,901,1,-1,0,unknown,yes,6.953684210870537
58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,700,1,-1,0,unknown,yes,7.232010331664759
38,technician,married,primary,no,217,yes,no,unknown,9,jun,491,6,-1,0,unknown,yes,5.384495062789089
48,blue-collar,divorced,primary,no,183,no,no,unknown,9,jun,940,1,-1,0,unknown,yes,5.214935757608986
59,management,married,secondary,no,1321,no,no,unknown,9,jun,3881,3,-1,0,unknown,yes,7.186901020411631
58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,486,3,-1,0,unknown,yes,3.258096538021482
36,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,1137,3,-1,0,unknown,yes,8.485702524324866
42,entrepreneur,married,tertiary,no,5345,no,no,unknown,11,jun,878,3,-1,0,unknown,yes,8.584103896698863
41,admin.,single,secondary,no,812,no,yes,unknown,11,jun,583,4,-1,0,unknown,yes,6.70073110954781
42,admin.,married,secondary,no,105,no,no,unknown,11,jun,1159,4,-1,0,unknown,yes,4.663439094112067
39,management,married,tertiary,no,-190,no,yes,unknown,11,jun,893,8,-1,0,unknown,yes,
57,housemaid,married,primary,no,625,no,yes,unknown,11,jun,867,1,-1,0,unknown,yes,6.439350371100098
52,retired,married,unknown,no,293,no,no,unknown,11,jun,706,1,-1,0,unknown,yes,5.683579767338681
59,retired,married,unknown,no,1033,no,no,unknown,11,jun,1199,1,-1,0,unknown,yes,6.9411900550683745
56,blue-collar,married,secondary,no,1210,no,no,unknown,11,jun,935,1,-1,0,unknown,yes,7.099201743553092
49,management,married,tertiary,no,64,no,no,unknown,11,jun,586,1,-1,0,unknown,yes,4.174387269895637
35,blue-collar,divorced,unknown,no,164,no,no,unknown,11,jun,967,2,-1,0,unknown,yes,5.10594547390058
36,unemployed,married,secondary,no,1766,no,no,unknown,11,jun,595,2,-1,0,unknown,yes,7.4770384723196965
40,admin.,single,tertiary,no,1248,no,no,unknown,11,jun,1290,2,-1,0,unknown,yes,7.130098510125578
55,blue-collar,married,secondary,no,0,no,no,unknown,12,jun,614,2,-1,0,unknown,yes,0.0
58,admin.,married,secondary,no,826,no,no,unknown,12,jun,885,1,-1,0,unknown,yes,6.717804695023691
39,self-employed,married,tertiary,no,2630,no,no,unknown,12,jun,651,5,-1,0,unknown,yes,7.875119281040293
47,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,993,6,-1,0,unknown,yes,8.223627175805483
40,management,married,secondary,no,406,yes,no,unknown,12,jun,577,2,-1,0,unknown,yes,6.008813185442595
35,blue-collar,married,tertiary,no,2999,no,no,unknown,12,jun,1141,6,-1,0,unknown,yes,8.006367567650246
48,blue-collar,married,secondary,no,1000,yes,no,unknown,12,jun,1268,2,-1,0,unknown,yes,6.90875477931522
48,management,divorced,tertiary,no,503,no,yes,unknown,12,jun,1243,7,-1,0,unknown,yes,6.222576268071369
24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,465,3,-1,0,unknown,yes,
49,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,513,2,-1,0,unknown,yes,5.891644211825771
36,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,686,11,-1,0,unknown,yes,5.616771097666572
52,retired,divorced,tertiary,no,3687,yes,yes,unknown,16,jun,741,4,-1,0,unknown,yes,8.212839584676484
42,entrepreneur,single,unknown,no,323,no,no,unknown,16,jun,617,1,-1,0,unknown,yes,5.780743515792329
36,services,married,secondary,no,981,no,no,unknown,16,jun,1093,1,-1,0,unknown,yes,6.889591308354466
36,blue-collar,divorced,secondary,no,638,yes,no,unknown,16,jun,1395,2,-1,0,unknown,yes,6.459904454377535
48,unemployed,single,tertiary,no,3229,no,no,unknown,16,jun,1089,1,-1,0,unknown,yes,8.080237416216702
51,management,single,secondary,no,1610,yes,no,unknown,16,jun,1248,3,-1,0,unknown,yes,7.384610383176974
51,blue-collar,married,secondary,no,33,no,yes,unknown,16,jun,721,3,-1,0,unknown,yes,3.5263605246161616
46,technician,married,secondary,no,536,yes,no,unknown,16,jun,750,2,-1,0,unknown,yes,6.285998094508865
37,management,married,tertiary,no,0,no,no,unknown,16,jun,637,6,-1,0,unknown,yes,0.0
36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769,4,-1,0,unknown,yes,8.025516386489008
47,management,married,secondary,no,2892,no,no,unknown,17,jun,556,1,-1,0,unknown,yes,7.970049304976135
40,technician,divorced,tertiary,no,0,no,no,unknown,17,jun,522,1,-1,0,unknown,yes,0.0
38,student,single,tertiary,no,3316,no,no,unknown,17,jun,1345,3,-1,0,unknown,yes,8.106816038947052
40,management,married,secondary,no,106,no,no,unknown,17,jun,676,2,-1,0,unknown,yes,4.672828834461906
39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,unknown,yes,7.742402021815781
60,management,married,tertiary,no,3301,no,no,unknown,17,jun,2621,3,-1,0,unknown,yes,8.102283624480073
39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,unknown,yes,6.056784013228625
51,services,divorced,secondary,no,9,no,no,unknown,18,jun,371,2,-1,0,unknown,yes,2.302585092994046
27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,1528,2,-1,0,unknown,yes,
41,management,single,tertiary,no,11008,no,no,unknown,18,jun,1540,1,-1,0,unknown,yes,9.306468399070404
42,blue-collar,single,primary,no,4930,no,no,unknown,18,jun,973,1,-1,0,unknown,yes,8.503297086224126
41,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,707,1,-1,0,unknown,yes,6.56244409369372
33,technician,married,secondary,no,4,yes,yes,unknown,18,jun,625,2,-1,0,unknown,yes,1.6094379124341003
46,admin.,married,secondary,no,126,no,no,unknown,18,jun,1255,1,-1,0,unknown,yes,4.844187086458591
31,blue-collar,married,secondary,no,671,yes,no,unknown,18,jun,704,4,-1,0,unknown,yes,6.51025834052315
41,blue-collar,married,primary,no,219,no,yes,unknown,18,jun,1574,3,-1,0,unknown,yes,5.393627546352361
41,blue-collar,divorced,secondary,no,3622,no,no,unknown,19,jun,1135,4,-1,0,unknown,yes,8.195057690895077
55,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,1007,1,-1,0,unknown,yes,7.3658128372094716
53,technician,married,secondary,no,1319,no,no,unknown,19,jun,1318,3,-1,0,unknown,yes,7.1853870155804165
55,housemaid,married,primary,no,2152,no,no,unknown,19,jun,922,2,-1,0,unknown,yes,7.674617497364363
39,services,married,secondary,no,2843,yes,no,unknown,19,jun,585,1,-1,0,unknown,yes,7.952966790923131
40,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,952,4,-1,0,unknown,yes,0.0
59,retired,married,primary,no,1115,no,no,unknown,19,jun,834,1,-1,0,unknown,yes,7.017506142941256
42,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,651,3,-1,0,unknown,yes,6.439350371100098
41,blue-collar,married,primary,no,246,no,no,unknown,19,jun,683,3,-1,0,unknown,yes,5.5093883366279774
27,blue-collar,married,secondary,no,61,yes,no,unknown,19,jun,1012,1,-1,0,unknown,yes,4.127134385045092
25,blue-collar,single,secondary,no,-191,yes,no,unknown,19,jun,958,7,-1,0,unknown,yes,
43,unemployed,married,primary,no,519,no,no,unknown,20,jun,973,2,-1,0,unknown,yes,6.253828811575473
44,services,married,secondary,no,522,no,yes,unknown,20,jun,911,1,-1,0,unknown,yes,6.259581464064923
26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,382,7,-1,0,unknown,yes,
52,retired,married,tertiary,no,2269,no,no,unknown,20,jun,1210,1,-1,0,unknown,yes,7.727535110475448
54,services,married,unknown,no,386,no,yes,unknown,20,jun,838,1,-1,0,unknown,yes,5.958424693029782
56,management,married,tertiary,no,0,no,yes,unknown,20,jun,422,1,-1,0,unknown,yes,0.0
57,management,married,tertiary,no,9103,no,yes,unknown,20,jun,1098,2,-1,0,unknown,yes,9.116469156366112
29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes,6.812345094177479
47,technician,married,tertiary,no,1694,no,yes,unknown,20,jun,560,3,-1,0,unknown,yes,7.43543801981455
57,management,married,tertiary,no,-92,yes,yes,unknown,20,jun,1617,1,-1,0,unknown,yes,
40,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,570,2,-1,0,unknown,yes,5.241747015059643
46,services,divorced,secondary,no,0,no,no,unknown,20,jun,1023,3,-1,0,unknown,yes,0.0
43,blue-collar,single,secondary,no,740,yes,no,unknown,20,jun,585,2,-1,0,unknown,yes,6.608000625296087
45,management,married,tertiary,no,655,no,no,unknown,20,jun,693,3,-1,0,unknown,yes,6.486160788944089
24,management,married,secondary,no,867,yes,no,unknown,20,jun,546,10,-1,0,unknown,yes,6.7661917146603505
40,blue-collar,married,secondary,no,1009,yes,yes,unknown,20,jun,1036,5,-1,0,unknown,yes,6.917705609835305
38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,1409,2,-1,0,unknown,yes,8.757940876678804
36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,988,4,-1,0,unknown,yes,8.329899292995725
27,blue-collar,single,secondary,yes,-27,no,no,unknown,23,jun,498,2,-1,0,unknown,yes,
26,admin.,single,primary,no,-122,yes,no,unknown,23,jun,670,3,-1,0,unknown,yes,
43,management,married,tertiary,no,149,yes,no,unknown,23,jun,662,2,-1,0,unknown,yes,5.0106352940962555
25,blue-collar,single,primary,no,52,yes,no,unknown,24,jun,528,2,-1,0,unknown,yes,3.970291913552122
27,blue-collar,married,tertiary,no,335,yes,no,unknown,26,jun,519,3,-1,0,unknown,yes,5.817111159963204
30,technician,married,tertiary,no,526,yes,yes,unknown,26,jun,677,3,-1,0,unknown,yes,6.267200548541362
28,admin.,single,secondary,no,-7,no,yes,unknown,26,jun,3183,2,-1,0,unknown,yes,
27,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,422,6,-1,0,unknown,yes,
32,admin.,divorced,secondary,no,-241,no,yes,unknown,27,jun,856,2,-1,0,unknown,yes,
41,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,9,-1,0,unknown,yes,4.330733340286331
37,technician,single,tertiary,no,0,no,no,unknown,1,jul,1135,2,-1,0,unknown,yes,0.0
27,technician,single,secondary,no,158,no,no,unknown,1,jul,650,2,-1,0,unknown,yes,5.0689042022202315
29,services,single,secondary,no,84,no,yes,unknown,3,jul,587,3,-1,0,unknown,yes,4.442651256490317
33,services,married,secondary,no,114,no,yes,unknown,3,jul,676,1,-1,0,unknown,yes,4.74493212836325
36,technician,married,primary,no,0,no,no,unknown,4,jul,584,1,-1,0,unknown,yes,0.0
28,blue-collar,single,secondary,no,-127,yes,no,cellular,4,jul,1044,3,-1,0,unknown,yes,
55,blue-collar,married,secondary,no,49,yes,no,cellular,7,jul,494,4,-1,0,unknown,yes,3.912023005428146
51,technician,married,secondary,no,216,no,no,cellular,7,jul,615,2,-1,0,unknown,yes,5.37989735354046
39,technician,single,secondary,no,506,yes,no,cellular,7,jul,718,2,-1,0,unknown,yes,6.2285110035911835
42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,3,-1,0,unknown,yes,5.365976015021851
33,services,single,secondary,no,170,no,no,cellular,7,jul,782,1,-1,0,unknown,yes,5.14166355650266
36,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7,jul,722,3,-1,0,unknown,yes,6.655440350367647
45,technician,married,secondary,no,879,no,no,cellular,7,jul,621,2,-1,0,unknown,yes,6.779921907472252
37,self-employed,married,secondary,no,1633,no,no,cellular,7,jul,629,2,-1,0,unknown,yes,7.3987862754199485
46,unemployed,married,secondary,no,926,no,no,cellular,7,jul,385,5,-1,0,unknown,yes,6.831953565565855
32,self-employed,single,tertiary,no,2559,no,no,cellular,7,jul,889,1,-1,0,unknown,yes,7.847762537473608
28,technician,single,secondary,no,909,no,yes,cellular,7,jul,532,1,-1,0,unknown,yes,6.813444599510896
45,admin.,divorced,secondary,no,-176,no,yes,cellular,7,jul,574,1,-1,0,unknown,yes,
41,blue-collar,single,secondary,yes,1085,yes,yes,cellular,7,jul,599,1,-1,0,unknown,yes,6.990256500493881
59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,jul,849,1,-1,0,unknown,yes,7.143617602704121
47,technician,single,secondary,no,-239,yes,yes,cellular,7,jul,973,3,-1,0,unknown,yes,
31,blue-collar,single,secondary,no,726,no,no,cellular,7,jul,719,2,-1,0,unknown,yes,6.588926477533519
31,management,single,tertiary,no,296,no,yes,cellular,8,jul,509,4,-1,0,unknown,yes,5.6937321388027
33,entrepreneur,married,secondary,no,-627,yes,yes,cellular,8,jul,740,1,-1,0,unknown,yes,
52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,jul,534,1,-1,0,unknown,yes,
26,self-employed,single,secondary,no,551,no,no,cellular,8,jul,531,1,-1,0,unknown,yes,6.313548046277095
25,technician,single,secondary,no,0,no,yes,cellular,8,jul,634,1,-1,0,unknown,yes,0.0
25,blue-collar,married,secondary,no,101,no,yes,cellular,8,jul,460,3,-1,0,unknown,yes,4.624972813284271
28,blue-collar,single,secondary,no,517,no,yes,cellular,8,jul,681,1,-1,0,unknown,yes,6.249975242259483
33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,jul,1082,1,-1,0,unknown,yes,3.6375861597263857
45,management,divorced,tertiary,no,854,no,yes,cellular,8,jul,730,1,-1,0,unknown,yes,6.75110146893676
36,services,married,secondary,no,30,no,yes,cellular,8,jul,716,5,-1,0,unknown,yes,3.4339872044851463
26,blue-collar,single,secondary,yes,81,no,yes,cellular,8,jul,803,2,-1,0,unknown,yes,4.406719247264253
38,technician,married,secondary,no,0,no,no,cellular,8,jul,635,1,-1,0,unknown,yes,0.0
56,blue-collar,single,secondary,no,663,no,yes,cellular,8,jul,819,3,-1,0,unknown,yes,6.498282149476434
26,admin.,single,secondary,no,102,no,yes,cellular,8,jul,658,2,-1,0,unknown,yes,4.634728988229636
26,technician,married,secondary,no,370,no,yes,cellular,8,jul,1061,4,-1,0,unknown,yes,5.916202062607435
25,blue-collar,single,secondary,no,189,no,yes,cellular,8,jul,687,2,-1,0,unknown,yes,5.247024072160486
26,unemployed,single,secondary,no,111,no,no,cellular,9,jul,537,1,-1,0,unknown,yes,4.718498871295094
40,blue-collar,married,primary,no,665,yes,no,cellular,9,jul,781,1,-1,0,unknown,yes,6.501289670540389
37,admin.,married,primary,no,214,yes,no,cellular,9,jul,645,1,-1,0,unknown,yes,5.3706380281276624
43,blue-collar,single,primary,no,0,no,no,cellular,9,jul,1242,1,-1,0,unknown,yes,0.0
41,services,divorced,tertiary,no,1583,yes,no,cellular,9,jul,662,1,-1,0,unknown,yes,7.367708572374371
49,blue-collar,married,secondary,no,0,no,yes,cellular,9,jul,625,1,-1,0,unknown,yes,0.0
29,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,426,3,-1,0,unknown,yes,0.0
39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,-1,0,unknown,yes,6.5337888379333435
38,management,married,tertiary,yes,327,yes,yes,cellular,9,jul,556,5,-1,0,unknown,yes,5.793013608384144
26,technician,married,secondary,no,-119,no,yes,cellular,9,jul,359,5,-1,0,unknown,yes,
32,management,married,tertiary,no,794,yes,yes,cellular,9,jul,1014,1,-1,0,unknown,yes,6.678342114654332
33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,1290,4,-1,0,unknown,yes,
31,management,single,tertiary,no,409,no,yes,cellular,9,jul,564,5,-1,0,unknown,yes,6.016157159698354
49,blue-collar,married,primary,no,3,no,yes,cellular,9,jul,1439,6,-1,0,unknown,yes,1.3862943611198906
27,unemployed,single,primary,no,9,no,yes,cellular,9,jul,919,2,-1,0,unknown,yes,2.302585092994046
30,blue-collar,single,secondary,no,155,yes,yes,cellular,9,jul,1426,3,-1,0,unknown,yes,5.049856007249537
35,blue-collar,married,secondary,no,1330,no,no,cellular,10,jul,901,1,-1,0,unknown,yes,7.193685818395112
26,blue-collar,single,secondary,no,-29,yes,no,cellular,10,jul,998,4,-1,0,unknown,yes,
45,entrepreneur,married,unknown,no,3133,yes,yes,cellular,10,jul,804,1,-1,0,unknown,yes,8.050065422915965
34,admin.,married,secondary,no,-33,yes,yes,cellular,10,jul,961,1,-1,0,unknown,yes,
28,admin.,single,secondary,no,-170,no,yes,cellular,10,jul,720,2,-1,0,unknown,yes,
25,blue-collar,single,secondary,no,1243,no,yes,cellular,10,jul,1341,7,-1,0,unknown,yes,7.126087273299125
30,blue-collar,single,secondary,no,1598,yes,no,cellular,10,jul,634,1,-1,0,unknown,yes,7.377133712833954
30,services,married,secondary,no,5,no,yes,cellular,10,jul,829,5,-1,0,unknown,yes,1.791759469228055
47,services,married,secondary,no,367,yes,no,cellular,10,jul,476,4,-1,0,unknown,yes,5.908082938168931
57,admin.,divorced,secondary,no,658,no,no,cellular,10,jul,724,1,-1,0,unknown,yes,6.490723534502507
38,management,married,tertiary,no,1722,yes,no,cellular,10,jul,500,1,-1,0,unknown,yes,7.45182223652793
54,technician,married,secondary,no,-315,no,yes,cellular,10,jul,2029,1,-1,0,unknown,yes,
25,blue-collar,single,primary,no,2483,no,no,cellular,10,jul,1499,3,-1,0,unknown,yes,7.81762544305337
30,blue-collar,married,secondary,no,0,yes,yes,cellular,10,jul,1399,1,-1,0,unknown,yes,0.0
26,management,single,tertiary,no,45,no,no,cellular,10,jul,1187,3,-1,0,unknown,yes,3.828641396489095
31,student,married,primary,no,46,yes,no,cellular,10,jul,487,1,-1,0,unknown,yes,3.8501476017100584
29,blue-collar,single,secondary,no,482,no,yes,cellular,10,jul,1097,3,-1,0,unknown,yes,6.180016653652572
49,blue-collar,married,secondary,no,3728,yes,no,cellular,11,jul,1060,2,-1,0,unknown,yes,8.22389538017882
60,retired,divorced,secondary,no,1099,no,no,cellular,11,jul,764,2,-1,0,unknown,yes,7.003065458786462
60,management,married,tertiary,no,2222,yes,no,cellular,11,jul,1120,2,-1,0,unknown,yes,7.706612913964197
29,management,single,tertiary,no,983,yes,no,cellular,11,jul,963,2,-1,0,unknown,yes,6.891625897052253
55,management,divorced,secondary,no,204,yes,no,cellular,11,jul,1973,2,-1,0,unknown,yes,5.3230099791384085
44,admin.,married,secondary,no,1074,yes,no,cellular,11,jul,911,2,-1,0,unknown,yes,6.980075940561763
47,technician,married,secondary,no,3466,yes,no,cellular,11,jul,853,2,-1,0,unknown,yes,8.151044945685024
35,admin.,married,secondary,no,-203,yes,no,cellular,11,jul,1649,2,-1,0,unknown,yes,
35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,3,-1,0,unknown,yes,7.798523053625206
38,technician,married,secondary,no,976,yes,no,cellular,14,jul,766,3,-1,0,unknown,yes,6.884486652042782
34,entrepreneur,married,tertiary,no,146,yes,no,cellular,14,jul,788,2,-1,0,unknown,yes,4.990432586778736
50,technician,married,secondary,no,156,no,yes,cellular,14,jul,1130,3,-1,0,unknown,yes,5.056245805348308
43,admin.,married,tertiary,no,189,yes,no,cellular,14,jul,1062,4,-1,0,unknown,yes,5.247024072160486
44,admin.,divorced,secondary,no,163,yes,no,cellular,14,jul,1669,2,-1,0,unknown,yes,5.099866427824199
51,services,divorced,secondary,no,242,no,yes,cellular,14,jul,1336,4,-1,0,unknown,yes,5.493061443340548
31,technician,married,secondary,no,1173,yes,no,cellular,14,jul,444,3,-1,0,unknown,yes,7.068172000388042
39,technician,married,tertiary,no,0,yes,no,cellular,14,jul,894,7,-1,0,unknown,yes,0.0
59,management,married,tertiary,no,296,no,yes,cellular,15,jul,805,3,-1,0,unknown,yes,5.6937321388027
25,services,single,secondary,no,333,no,yes,cellular,15,jul,1056,2,-1,0,unknown,yes,5.8111409929767
58,management,married,tertiary,no,3864,yes,no,cellular,15,jul,815,4,-1,0,unknown,yes,8.259716961021523
30,entrepreneur,married,primary,no,2686,yes,no,cellular,15,jul,808,3,-1,0,unknown,yes,7.8961806086154915
34,blue-collar,single,primary,no,-109,yes,no,cellular,15,jul,860,4,-1,0,unknown,yes,
51,services,divorced,secondary,no,65,no,yes,cellular,15,jul,881,1,-1,0,unknown,yes,4.189654742026425
